,order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
4961,P2008,P,0.0,棕榈油2008,0.2,2020-08-14,Future,p2008,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-08-15,油脂,2020-08-14,null,2020-08-17,2020-08-19
4962,P2009,P,0.0,棕榈油2009,0.2,2020-09-14,Future,p2009,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-09-17,油脂,2020-09-14,null,2020-09-15,2020-09-17
4963,P2010,P,0.0,棕榈油2010,0.2,2020-10-22,Future,p2010,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-10-22,油脂,2020-10-22,null,2020-10-23,2020-10-27
4964,P2011,P,0.0,棕榈油2011,0.2,2020-11-13,Future,p2011,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-11-15,油脂,2020-11-13,null,2020-11-16,2020-11-18
4965,P2012,P,0.0,棕榈油2012,0.2,2020-12-14,Future,p2012,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2019-12-16,油脂,2020-12-14,null,2020-12-15,2020-12-17
4966,P2101,P,0.0,棕榈油2101,0.2,2021-01-15,Future,p2101,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-01-16,油脂,2021-01-15,null,2021-01-18,2021-01-20
4967,P2102,P,0.0,棕榈油2102,0.2,2021-02-19,Future,p2102,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-02-17,油脂,2021-02-19,null,2021-02-22,2021-02-24
4968,P2103,P,0.0,棕榈油2103,0.2,2021-03-12,Future,p2103,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-03-16,油脂,2021-03-12,null,2021-03-15,2021-03-17
4969,P2104,P,0.0,棕榈油2104,0.2,2021-04-15,Future,p2104,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-04-16,油脂,2021-04-15,null,2021-04-16,2021-04-20
4970,P2105,P,0.0,棕榈油2105,0.2,2021-05-19,Future,p2105,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-05-20,油脂,2021-05-19,null,2021-05-20,2021-05-24
4971,P2106,P,0.0,棕榈油2106,0.2,2021-06-15,Future,p2106,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-06-15,油脂,2021-06-15,,2021-06-16,2021-06-18
4972,P2107,P,0.0,棕榈油2107,0.2,2021-07-14,Future,p2107,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-07-15,油脂,2021-07-14,,2021-07-15,2021-07-19
4973,P2108,P,0.0,棕榈油2108,0.2,2021-08-13,Future,p2108,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-08-17,油脂,2021-08-13,,2021-08-16,2021-08-18
4974,P2109,P,0.0,棕榈油2109,0.2,2021-09-14,Future,p2109,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-09-15,油脂,2021-09-14,,2021-09-15,2021-09-17
4975,P2110,P,0.0,棕榈油2110,0.2,2021-10-21,Future,p2110,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-10-23,油脂,2021-10-21,,2021-10-22,2021-10-26
4976,P2111,P,0.0,棕榈油2111,0.2,2021-11-12,Future,p2111,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-11-16,油脂,2021-11-12,,2021-11-15,2021-11-17
4977,P2112,P,0.0,棕榈油2112,0.2,2021-12-14,Future,p2112,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2020-12-15,油脂,2021-12-14,,2021-12-15,2021-12-17
4978,P2201,P,0.0,棕榈油2201,0.2,2022-01-17,Future,p2201,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-01-18,油脂,2022-01-17,,2022-01-18,2022-01-20
4979,P2202,P,0.0,棕榈油2202,0.2,2022-02-18,Future,p2202,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-02-22,油脂,2022-02-18,,2022-02-21,2022-02-23
4980,P2203,P,0.0,棕榈油2203,0.2,2022-03-14,Future,p2203,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-03-15,油脂,2022-03-14,,2022-03-15,2022-03-17
4981,P2204,P,0.0,棕榈油2204,0.2,2022-04-18,Future,p2204,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-04-16,油脂,2022-04-18,,2022-04-19,2022-04-21
4982,P2205,P,0.0,棕榈油2205,0.2,2022-05-18,Future,p2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-05-20,油脂,2022-05-18,,2022-05-19,2022-05-23
4983,P2206,P,0.0,棕榈油2206,0.2,2022-06-15,Future,p2206,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-06-16,油脂,2022-06-15,,2022-06-16,2022-06-20
4984,P2207,P,0.0,棕榈油2207,0.2,2022-07-14,Future,p2207,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-07-15,油脂,2022-07-14,,2022-07-15,2022-07-19
4985,P2208,P,0.0,棕榈油2208,0.2,2022-08-12,Future,p2208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-08-16,油脂,2022-08-12,,2022-08-15,2022-08-17
4986,P2209,P,0.0,棕榈油2209,0.2,2022-09-15,Future,p2209,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-09-15,油脂,2022-09-15,,2022-09-16,2022-09-20
4987,P2210,P,0.0,棕榈油2210,0.2,2022-10-21,Future,p2210,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-10-22,油脂,2022-10-21,,2022-10-26,2022-10-26
4988,P2211,P,0.0,棕榈油2211,0.2,2022-11-14,Future,p2211,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-11-15,油脂,2022-11-14,,2022-11-17,2022-11-17
4989,P2212,P,0.0,棕榈油2212,0.2,2022-12-14,Future,p2212,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2021-12-15,油脂,2022-12-14,,2022-12-19,2022-12-19
4990,P2301,P,0.0,棕榈油2301,0.2,2023-01-16,Future,p2301,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-01-18,油脂,2023-01-16,,2023-01-19,2023-01-19
4991,P2302,P,0.0,棕榈油2302,0.2,2023-02-14,Future,p2302,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-02-21,油脂,2023-02-14,,2023-02-17,2023-02-17
4992,P2303,P,0.0,棕榈油2303,0.2,2023-03-14,Future,p2303,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-03-15,油脂,2023-03-14,,2023-03-17,2023-03-17
4993,P2304,P,0.0,棕榈油2304,0.2,2023-04-17,Future,p2304,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-04-19,油脂,2023-04-17,,2023-04-20,2023-04-20
4994,P2305,P,0.0,棕榈油2305,0.2,2023-05-17,Future,p2305,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-05-19,油脂,2023-05-17,,2023-05-22,2023-05-22
4995,P2306,P,0.0,棕榈油2306,0.2,2023-06-14,Future,p2306,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-06-16,油脂,2023-06-14,,2023-06-19,2023-06-19
4996,P2307,P,0.0,棕榈油2307,0.2,2023-07-14,Future,p2307,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-07-15,油脂,2023-07-14,,2023-07-19,2023-07-19
4997,P2308,P,0.0,棕榈油2308,0.1,2023-08-14,Future,p2308,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-08-15,油脂,2023-08-14,,2023-08-17,2023-08-17
4998,P2309,P,0.0,棕榈油2309,0.08,2023-09-14,Future,p2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-09-16,油脂,2023-09-14,,2023-09-19,2023-09-19
4999,P2310,P,0.0,棕榈油2310,0.08,2023-10-20,Future,p2310,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-10-24,油脂,2023-10-20,,2023-10-25,2023-10-25
5000,P2311,P,0.0,棕榈油2311,0.08,2023-11-14,Future,p2311,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-11-15,油脂,2023-11-14,,2023-11-17,2023-11-17
5001,P2312,P,0.0,棕榈油2312,0.08,2023-12-14,Future,p2312,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2022-12-15,油脂,2023-12-14,,2023-12-19,2023-12-19
5002,P2401,P,0.0,棕榈油2401,0.08,2024-01-16,Future,p2401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-01-17,油脂,2024-01-16,,2024-01-19,2024-01-19
5003,P2402,P,0.0,棕榈油2402,0.08,2024-02-14,Future,p2402,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-02-15,油脂,2024-02-14,,2024-02-19,2024-02-19
5004,P2403,P,0.0,棕榈油2403,0.08,2024-03-14,Future,p2403,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-03-15,油脂,2024-03-14,,2024-03-19,2024-03-19
5005,P2404,P,0.0,棕榈油2404,0.08,2024-04-15,Future,p2404,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-04-18,油脂,2024-04-15,,2024-04-18,2024-04-18
5006,P2405,P,0.0,棕榈油2405,0.08,2024-05-17,Future,p2405,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-05-18,油脂,2024-05-17,,2024-05-22,2024-05-22
5007,P2406,P,0.0,棕榈油2406,0.08,2024-06-14,Future,p2406,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-06-15,油脂,2024-06-14,,2024-06-19,2024-06-19
5008,P2407,P,0.0,棕榈油2407,0.08,2024-07-12,Future,p2407,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2023-07-17,油脂,2024-07-12,,2024-07-17,2024-07-17
5009,P88,P,0.0,棕榈油主力连续,0.08,0000-00-00,Future,P2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
5010,P888,P,0.0,棕榈油主力连续价差平滑,0.08,0000-00-00,Future,P2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
5011,P889,P,0.0,棕榈油主力连续价差平滑（后复权）,0.08,0000-00-00,Future,P2309,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
5012,P88A2,P,0.0,棕榈油次主力连续,0.08,0000-00-00,Future,P2401,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
5013,P99,P,0.0,棕榈油指数连续,0.08,0000-00-00,Future,p2208,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
5014,PB1109,PB,0.0,铅1109,0.08,2011-09-15,Future,pb1109,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2011-09-15,null,2011-09-16,2011-09-22
5015,PB1110,PB,0.0,铅1110,0.08,2011-10-17,Future,pb1110,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2011-10-17,null,2011-10-18,2011-10-24
5016,PB1111,PB,0.0,铅1111,0.08,2011-11-15,Future,pb1111,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2011-11-15,null,2011-11-16,2011-11-22
5017,PB1112,PB,0.0,铅1112,0.08,2011-12-15,Future,pb1112,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2011-12-15,null,2011-12-16,2011-12-22
5018,PB1201,PB,0.0,铅1201,0.08,2012-01-13,Future,pb1201,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2012-01-13,null,2012-01-16,2012-01-20
5019,PB1202,PB,0.0,铅1202,0.08,2012-02-15,Future,pb1202,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2012-02-15,null,2012-02-16,2012-02-22
5020,PB1203,PB,0.0,铅1203,0.08,2012-03-15,Future,pb1203,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-03-24,有色,2012-03-15,null,2012-03-16,2012-03-22
5021,PB1204,PB,0.0,铅1204,0.08,2012-04-16,Future,pb1204,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-04-18,有色,2012-04-16,null,2012-04-17,2012-04-23
5022,PB1205,PB,0.0,铅1205,0.08,2012-05-15,Future,pb1205,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-05-17,有色,2012-05-15,null,2012-05-16,2012-05-22
5023,PB1206,PB,0.0,铅1206,0.08,2012-06-15,Future,pb1206,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-06-16,有色,2012-06-15,null,2012-06-18,2012-06-25
5024,PB1207,PB,0.0,铅1207,0.08,2012-07-16,Future,pb1207,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-07-18,有色,2012-07-16,null,2012-07-17,2012-07-23
5025,PB1208,PB,0.0,铅1208,0.08,2012-08-15,Future,pb1208,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-08-16,有色,2012-08-15,null,2012-08-16,2012-08-22
5026,PB1209,PB,0.0,铅1209,0.08,2012-09-17,Future,pb1209,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-09-16,有色,2012-09-17,null,2012-09-18,2012-09-24
5027,PB1210,PB,0.0,铅1210,0.08,2012-10-15,Future,pb1210,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-10-18,有色,2012-10-15,null,2012-10-16,2012-10-22
5028,PB1211,PB,0.0,铅1211,0.08,2012-11-15,Future,pb1211,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-11-16,有色,2012-11-15,null,2012-11-16,2012-11-22
5029,PB1212,PB,0.0,铅1212,0.08,2012-12-17,Future,pb1212,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2011-12-16,有色,2012-12-17,null,2012-12-18,2012-12-24
5030,PB1301,PB,0.0,铅1301,0.08,2013-01-15,Future,pb1301,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-01-16,有色,2013-01-15,null,2013-01-16,2013-01-22
5031,PB1302,PB,0.0,铅1302,0.08,2013-02-18,Future,pb1302,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-02-16,有色,2013-02-18,null,2013-02-19,2013-02-25
5032,PB1303,PB,0.0,铅1303,0.08,2013-03-15,Future,pb1303,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-03-16,有色,2013-03-15,null,2013-03-18,2013-03-22
5033,PB1304,PB,0.0,铅1304,0.08,2013-04-15,Future,pb1304,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-04-17,有色,2013-04-15,null,2013-04-16,2013-04-22
5034,PB1305,PB,0.0,铅1305,0.08,2013-05-15,Future,pb1305,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-05-16,有色,2013-05-15,null,2013-05-16,2013-05-22
5035,PB1306,PB,0.0,铅1306,0.08,2013-06-17,Future,pb1306,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-06-18,有色,2013-06-17,null,2013-06-18,2013-06-24
5036,PB1307,PB,0.0,铅1307,0.08,2013-07-15,Future,pb1307,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-07-17,有色,2013-07-15,null,2013-07-16,2013-07-22
5037,PB1308,PB,0.0,铅1308,0.08,2013-08-15,Future,pb1308,SHFE,Commodity,25.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-08-16,有色,2013-08-15,null,2013-08-16,2013-08-22
5038,PB1309,PB,0.0,铅1309,0.08,2013-09-16,Future,pb1309,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-09-18,有色,2013-09-16,null,2013-09-17,2013-09-25
5039,PB1310,PB,0.0,铅1310,0.08,2013-10-15,Future,pb1310,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-10-16,有色,2013-10-15,null,2013-10-16,2013-10-22
5040,PB1311,PB,0.0,铅1311,0.08,2013-11-15,Future,pb1311,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-11-16,有色,2013-11-15,null,2013-11-18,2013-11-22
5041,PB1312,PB,0.0,铅1312,0.08,2013-12-16,Future,pb1312,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2012-12-18,有色,2013-12-16,null,2013-12-17,2013-12-23
5042,PB1401,PB,0.0,铅1401,0.08,2014-01-15,Future,pb1401,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-01-16,有色,2014-01-15,null,2014-01-16,2014-01-22
5043,PB1402,PB,0.0,铅1402,0.08,2014-02-17,Future,pb1402,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-02-19,有色,2014-02-17,null,2014-02-18,2014-02-24
5044,PB1403,PB,0.0,铅1403,0.08,2014-03-17,Future,pb1403,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-03-18,有色,2014-03-17,null,2014-03-18,2014-03-24
5045,PB1404,PB,0.0,铅1404,0.08,2014-04-15,Future,pb1404,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-04-16,有色,2014-04-15,null,2014-04-16,2014-04-22
5046,PB1405,PB,0.0,铅1405,0.08,2014-05-15,Future,pb1405,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-05-16,有色,2014-05-15,null,2014-05-16,2014-05-22
5047,PB1406,PB,0.0,铅1406,0.08,2014-06-16,Future,pb1406,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-06-18,有色,2014-06-16,null,2014-06-17,2014-06-23
5048,PB1407,PB,0.0,铅1407,0.08,2014-07-15,Future,pb1407,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-07-16,有色,2014-07-15,null,2014-07-16,2014-07-22
5049,PB1408,PB,0.0,铅1408,0.08,2014-08-15,Future,pb1408,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-08-16,有色,2014-08-15,null,2014-08-18,2014-08-22
5050,PB1409,PB,0.0,铅1409,0.05,2014-09-15,Future,pb1409,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-09-17,有色,2014-09-15,null,2014-09-16,2014-09-22
5051,PB1410,PB,0.0,铅1410,0.05,2014-10-15,Future,pb1410,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-10-16,有色,2014-10-15,null,2014-10-16,2014-10-22
5052,PB1411,PB,0.0,铅1411,0.05,2014-11-17,Future,pb1411,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-11-18,有色,2014-11-17,null,2014-11-18,2014-11-24
5053,PB1412,PB,0.0,铅1412,0.05,2014-12-15,Future,pb1412,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2013-12-17,有色,2014-12-15,null,2014-12-16,2014-12-22
5054,PB1501,PB,0.0,铅1501,0.05,2015-01-15,Future,pb1501,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,有色,2015-01-15,null,2015-01-16,2015-01-22
5055,PB1502,PB,0.0,铅1502,0.05,2015-02-10,Future,pb1502,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,有色,2015-02-10,null,2015-02-11,2015-02-17
5056,PB1503,PB,0.0,铅1503,0.05,2015-03-16,Future,pb1503,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,有色,2015-03-16,null,2015-03-17,2015-03-23
5057,PB1504,PB,0.0,铅1504,0.05,2015-04-15,Future,pb1504,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,有色,2015-04-15,null,2015-04-16,2015-04-22
5058,PB1505,PB,0.0,铅1505,0.05,2015-05-15,Future,pb1505,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,有色,2015-05-15,null,2015-05-18,2015-05-22
5059,PB1506,PB,0.0,铅1506,0.05,2015-06-15,Future,pb1506,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,有色,2015-06-15,null,2015-06-16,2015-06-23
5060,PB1507,PB,0.0,铅1507,0.05,2015-07-15,Future,pb1507,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,有色,2015-07-15,null,2015-07-16,2015-07-22
5061,PB1508,PB,0.0,铅1508,0.05,2015-08-17,Future,pb1508,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,有色,2015-08-17,null,2015-08-18,2015-08-24
5062,PB1509,PB,0.0,铅1509,0.05,2015-09-15,Future,pb1509,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,有色,2015-09-15,null,2015-09-16,2015-09-22
5063,PB1510,PB,0.0,铅1510,0.05,2015-10-15,Future,pb1510,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,有色,2015-10-15,null,2015-10-16,2015-10-22
5064,PB1511,PB,0.0,铅1511,0.05,2015-11-16,Future,pb1511,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,有色,2015-11-16,null,2015-11-17,2015-11-23
5065,PB1512,PB,0.0,铅1512,0.05,2015-12-15,Future,pb1512,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,有色,2015-12-15,null,2015-12-16,2015-12-22
5066,PB1601,PB,0.0,铅1601,0.05,2016-01-15,Future,pb1601,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-01-16,有色,2016-01-15,null,2016-01-18,2016-01-22
5067,PB1602,PB,0.0,铅1602,0.05,2016-02-15,Future,pb1602,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-02-16,有色,2016-02-15,null,2016-02-16,2016-02-22
5068,PB1603,PB,0.0,铅1603,0.05,2016-03-15,Future,pb1603,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-03-17,有色,2016-03-15,null,2016-03-16,2016-03-22
5069,PB1604,PB,0.0,铅1604,0.05,2016-04-15,Future,pb1604,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-04-16,有色,2016-04-15,null,2016-04-18,2016-04-22
5070,PB1605,PB,0.0,铅1605,0.05,2016-05-16,Future,pb1605,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-05-18,有色,2016-05-16,null,2016-05-17,2016-05-23
5071,PB1606,PB,0.0,铅1606,0.05,2016-06-15,Future,pb1606,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-06-16,有色,2016-06-15,null,2016-06-16,2016-06-22
5072,PB1607,PB,0.0,铅1607,0.05,2016-07-15,Future,pb1607,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-07-16,有色,2016-07-15,null,2016-07-18,2016-07-22
5073,PB1608,PB,0.0,铅1608,0.05,2016-08-15,Future,pb1608,SHFE,Commodity,5.0,1.0,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",2015-08-18,有色,2016-08-15,null,2016-08-16,2016-08-22
